Country Name,Country Code,Series Name,Series Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
South Africa,ZAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,179358388483.382,181570878123.149,187381146228.486,193189961762.588,201497130113.101,206736055498.991,207769735777.192,212756209430.574,221691970228.101,227677653424.683,236102579035.79,243065422272.369,254135982543.496,267546870424.295,282539679229.874,297685145427.081,307184409060.741,302459639039.778,311653604140.269,321528523981.702,329233094599.263,337416077838.151,342186555600.731,346709790458.563,349013858372.625,353055253705.882,358551560864.878,359483563933.709,338046271407.903,353944797356.9,360706580601.809
South Sudan,SSD,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2260757868,4.2260757868,4.2260757868,4.2260757868,4.2260757868,4.2260757868,4.2260757868,4.2260757868,4.2260757868,..,..
South Sudan,SSD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20185217785.8109,21202884179.2359,22367646895.0144,21329717232.6938,11500530835.4315,13010519613.8763,13449448810.7001,11997800760.2242,..,..,..,..,..,..,..
Spain,ESP,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,49.6478073165,49.1251988185,48.6025903204,48.0799818223,47.5573733242,47.0347648262,47.7641445126,48.493524199,49.2229038855,48.815269257,48.4076346285,49.2847080209,50.1617814133,51.0388548057,49.3612815269,47.6837082481,47.4164962509,49.2433537832,47.7300613497,47.8118609407,50.1022494888,44.1036128153,44.7975460123,42.9584185412,42.5644171779,41.0279481936,40.0940695297,39.8289025222,43.2540392297,..,..
Spain,ESP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,99.3520037621673,99.3527666689,99.3870758973931,99.4221127765702,99.4573500510258,99.4927535691672,99.5283435190003,99.5641228190585,99.600083258636,99.6035929553762,99.6064643947412,99.6093275292351,99.5983436745099,99.5717164141287,99.5449356902683,99.5476438755299,99.5503658278686,99.5531187860868,99.5558738834628,99.5586759288235,99.5614800334883,99.5642963774609,99.5671426373018
Spain,ESP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,763103054853.539,755231709959.596,773230356774.81,794552137824.609,815691686929.687,845892627812.5,883053543058.203,922707533769.14,971112252648.437,1009306124395.31,1036869753137.11,1067788548860.16,1101132739762.11,1141347034482.81,1188172916518.75,1231003442635.55,1241923268505.08,1195188366526.17,1197135561649.22,1187386271879.3,1152252436684.76,1136082395816.8,1151939554049.61,1196156971279.69,1232493518447.66,1269169576560.16,1298163367417.97,1323918490148.05,1176072568933.59,1251378537358.98,1323591183845.31
Sri Lanka,LKA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70640000,..
Sri Lanka,LKA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,73.0527349229,75.3259467041,77.5991584853,79.8723702665,82.1455820477,84.4187938289,86.6920056101,88.9652173913,91.2384291725,91.147826087,91.0572230014,90.9666199158,90.8760168303,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,90.7854137447,..,..
Sri Lanka,LKA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,44.690599746669,44.8200054949636,44.948926886999,45.0783554158415,45.207797617992,45.3367534277481,45.5262626367779,45.7153301332015,45.9049564408666,46.0946421908046,46.2838727827629,46.473670278824,46.6635284571006,46.8622799469941,47.0706000017364,47.2886463544296,47.516056893462,47.7535126946425,48.0017088515674,47.8252897781829,47.5914243025232,47.3592994454661,47.1275328737655
Sri Lanka,LKA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,24811183335.9558,26523170679.5811,28008446680.9577,29548935121.1742,30671784965.407,32636435386.2509,34169833188.3929,35639320702.8045,37777691762.3618,37193872241.1572,38668488650.261,40965500924.4911,43196097553.0189,45892289127.0171,49411443817.364,52769853736.4823,55909706547.6528,57888301891.5644,62528609282.4735,67949516441.6109,73815041947.847,76805840200.4173,81704500476.9099,85140955388.8509,89443659904.1523,95222329687.4117,97422045729.8334,97207245817.5168,92711881360.06,95968130823.052,88459606026.8203
St. Kitts and Nevis,KNA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.8333333333,50.8333333333,50.8333333333,50.8333333333,50.8333333333,50.8333333333,50.8333333333,50.8333333333,50.8333333333,..,..
St. Kitts and Nevis,KNA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,418376407.8295,446834159.458606,470524051.217794,495853032.13042,524824921.644115,560638799.929663,557909914.234531,575873979.808926,633707900.313968,666999426.926399,676122078.622202,649527527.532124,675484899.192582,741228633.306702,764580160.817058,769172247.051217,855154381.812796,826256097.509074,826619465.557593,839982656.216041,835566343.617639,883275702.703061,950241063.585695,957025925.925926,994566780.182789,994746948.15944,1015167450.29354,1056276509.35628,902487761.091333,894441722.914543,973556961.305019
St. Lucia,LCA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,..,..
St. Lucia,LCA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1259647001.63953,1266993259.90754,1287246909.41646,1309750892.83377,1348029514.69996,1338672435.51457,1422827692.83792,1460825779.16224,1461537910.59903,1411727763.77848,1417606911.01116,1478062338.18407,1585479171.65261,1578973875.67697,1676795369.83931,1705160351.76917,1789554227.17625,1738929535.72697,1744668325.69798,1820159126.29349,1818179591.33549,1781724647.37111,1805385996.50746,1807225925.92593,1869174989.18667,1932484311.55057,1988154705.16152,1975228664.05239,1493972572.98775,1676684007.57432,1942933249.24028
St. Martin (French part),MAF,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.6983810402362,96.6920522919447,96.6857235436532,96.6793947953617,96.6730660470702,96.6667372987788,96.6604085504872,96.6540798021958,96.6477510539043,96.6414223056127,96.6350935573213,96.6287648090298,96.6287648090298
St. Martin (French part),MAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,10,9.95,9.9,9.85,9.8,9.75,9.7,9.4174444444,9.3342222222,9.251,9.5,9.3,9.1,8.9,8.7,8.5,8.3,8.1,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,..,..
St. Vincent and the Grenadines,VCT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,455288638.440508,474641732.705092,468719991.550332,505123833.920342,511629384.408127,529562766.24073,551222915.673932,566162769.409356,575442357.828232,585502419.631668,616780702.911886,658051576.157716,685128416.494525,702178229.987386,751309123.00666,776274889.240281,779416014.229364,768674152.560189,734310821.044753,729858865.987443,738391734.91399,756574514.514743,765242794.423219,786555555.555555,819195102.035842,831877075.602191,858294259.20171,863973827.862376,831664990.443344,838279171.668424,879438071.13971
Sudan,SDN,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120700000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118.6563876652,118.6563876652,118.6563876652,118.6563876652,118.6563876652,118.6563876652,118.6563876652,118.6563876652,118.6563876652,..,..
Sudan,SDN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,38509324577.5767,40268719032.1148,40673914660.7639,43113166848.932,45665088553.006,54027579672.9571,56355360242.1752,58104684508.5498,61791930763.8783,65808629044.4308,69761405616.4225,74148566586.3809,77960461732.005,82360172484.1973,87739454464.4977,92771552791.7728,96340237610.8526,93673824648.2905,97287987449.1958,94161606750.3358,78149718925.3991,79677658960.6926,83391737055.2688,84984666745.108,87931630899.1721,88555291517.6221,86181185653.8619,84303943076.5039,81243877855.9578,79725819357.2627,78965707790.4053
Suriname,SUR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,3.4686929491,3.572309666,3.6759263828,3.7795430996,3.8831598165,3.9867765333,4.0903932501,4.1940099669,4.2976266838,4.239790464,4.1819542442,4.1241180244,4.0662818046,4.0084455848,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,3.950609365,..,..
Suriname,SUR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,51.5803961625168,51.8157527188249,52.0507334984796,52.2847152198798,52.5180081686063,52.712658005707,52.9043193014222,53.0963255722342,53.2889726778725,53.4825361429604,53.6764560374741,53.8710148524227,54.0662107041553,54.2620481065857,54.4628446712718,54.6686142151554,54.8788548050919,55.0933316168969,55.3120332257966,55.5342503467169,55.7604344745866,55.7762566978822,55.7961520243991
Suriname,SUR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2753903925.16072,2569392413.13001,2656751726.8453,2656751726.8453,2683319276.6009,2836268413.20256,2901502633.53454,2860881583.02631,2920960063.87051,3043640398.84551,3128862350.96886,3325980661.34367,3608689023.7041,3771080037.38038,3989559202.95741,4193485034.00207,4367238178.54669,4498853591.10399,4731391467.08424,5008147949.98286,5142884645.66901,5293748165.97224,5307273853.02397,5126237646.22072,4874242749.65229,4950690274.59836,5195663849.94882,5256327889.66592,4416619432.13002,4309057708.04423,4413928267.11963
Sweden,SWE,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,4.29004329,4.1707551708,4.0514670515,3.9321789322,3.9220779221,3.911976912,3.9009139009,3.8898508899,3.8787878788,3.8614718615,3.8614718615,3.8398268398,3.8181818182,3.7965367965,3.7958152958,3.7950937951,3.8234728235,3.8518518519,3.8802308802,3.7896103896,3.698989899,3.6083694084,3.5177489177,3.4271284271,3.4582972583,3.4894660895,3.5206349206,3.5518037518,3.582972583,..,..
Sweden,SWE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,99.3918988970255,99.4043482350048,99.4169454320102,99.4294864514494,99.4419595103813,99.4543575191767,99.4671570264548,99.4802602885697,99.4932015304874,99.5059733514853,99.5266848116366,99.5478301562402,99.569250436722,99.590306408198,99.6110106757593,99.6313874133782,99.6514249285855,99.6711408523835,99.6905330218653,99.7096130354211,99.7280724118451,99.7384457673194,99.7388798657575
Sweden,SWE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,289102037155.611,283130298151.25,294257241961.393,305836832131.49,310667391570.025,320206516443.849,334013297425.391,348199457231.41,364795858131.684,370083569053.714,378214012929.902,386950040254.662,403731506887.751,415273396287.166,434636654376.703,449584772840.507,447559127029.566,428135998219.291,453619110971.171,468113753183.843,465359818585.788,470887249502.535,483402482698.498,505103781349.757,515562425649.407,528801679620.708,539113433181.757,549821281946.735,537888988025.757,570953156693.631,587578011005.74
Switzerland,CHE,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,10.2784134249,10.1739893211,10.0695652174,9.9651411137,9.8607170099,9.7562929062,9.7257055683,9.6951182304,9.6645308924,9.6339435545,9.6033562166,9.4075133486,9.2116704805,9.0158276125,8.8199847445,8.6241418764,8.4282990084,8.2324561404,8.0366132723,7.8407704043,7.6277650648,6.5598779558,6.4988558352,6.5061670481,6.4988558352,6.4988558352,6.4988558352,6.4988558352,6.4988558352,..,..
Switzerland,CHE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,96.6999994609098,96.7000026535092,96.6999981182012,96.7000016617629,96.6999984135583,96.7000007627469,96.7000032846423,96.6999991109957,96.6999979971635,96.6999973138993,96.6999977062919,96.6999991882823,96.7000004487987,96.6999993228363,96.6999973011694,96.699996373961,96.7000022331398,96.7000001340801,96.7000009316441,96.6999987666662,96.6999976825074,96.700000065191,96.7000018583182
Switzerland,CHE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,466002185360.324,465415099988.28,471324743945.934,473591186505.167,475823127148.128,486583035615.464,501326351582.974,509661911268.691,529837997852.025,538186453673.233,537792409245.141,537618172697.61,552143052382.242,567325324289.261,590436050103.238,613559744788.948,630788401993.241,616296829272.353,636285784211.754,647822333890.064,655461803595.119,667208623354.645,682887233860.616,694118186379.628,708477337578.722,718132463597.499,738674253452.249,747109782866.389,731108654673.334,770529214794.414,790318933740.326
Syrian Arab Republic,SYR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,109.0410742027,113.7055837563,119.7702377772,120.1531748152,124.356576721,128.4798290142,132.8435301452,130.893222905,134.2238845846,138.5163416155,145.6852791878,128.6401282394,125.654109894,125.9631311782,125.9631311782,125.9631311782,125.9631311782,125.5623831151,125.1616350521,124.760886989,124.360138926,124.360138926,124.360138926,124.360138926,124.360138926,124.360138926,124.360138926,124.360138926,124.360138926,..,..
Syrian Arab Republic,SYR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14259703086.8341,15136802532.7394,16228624520.1706,17368943353.6827,19075540937.7635,20033858823.3414,21393217152.4812,20633019905.1543,20772425375.1151,20989972306.8246,21820090433.0891,23392104676.791,25006852173.5974,26561047500.3681,27901369898.9203,29484658740.8352,30804590420.0124,32625770987.9681,34319670297.4832,35297781876.8686,26000693080.4286,19162488006.9764,17186770359.6925,16468399173.0006,15413500920.6537,15302017877.2243,15515201929.7883,15704596809.7482,15675962545.0404,15879709001.1369,..
Tajikistan,TJK,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,75.9994722259,76.8670009236,77.7345296213,78.602058319,79.4695870168,80.3371157145,81.2046444122,79.9795487531,78.7544530941,77.529357435,76.304261776,75.0791661169,73.8540704578,73.2859802671,72.7178900764,72.1497998856,71.5817096949,71.0136195042,70.4455293135,69.8774391227,69.309348932,68.7412587413,57.7186963979,52.6982451511,64.4808022167,69.9432642829,69.9432642829,..,..
Tajikistan,TJK,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,35.9904603176081,37.0220398885975,38.0782301513349,39.1590295656426,40.2638759233785,41.3938950398127,42.5485169593607,43.727740642912,44.9315632856032,46.1599857969074,47.4130029361335,48.5248472386568,49.3680366304942,50.2095762757165,51.049466394786,51.8872709585043,52.7228477603698,53.5559110878999,54.3860700294647,55.2133111944282,55.2368645269544,55.2631667463487,55.2921007475287
Tajikistan,TJK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4675369598.83364,3908608991.87725,3076075354.26775,2694139926.18584,2244218600.66696,2281936602.241,2403172873.98948,2492079473.2717,2699528255.29361,2958165635.02371,3277647634.80864,3638188844.41955,4012922256.86677,4281787988.54731,4581513285.23769,4938871326.92548,5329042076.38664,5536874778.55724,5896771588.54825,6333132721.45592,6808117641.56983,7311918329.82171,7801816908.38389,8271431932.39205,8842160735.7271,9469954147.96372,10189670663.1515,10943706292.2296,11425229369.1518,12499200929.878,13499137004.2864
Tanzania,TZA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,8500000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,3.7140535134,4.8702019255,6.0263503376,7.1824987497,8.3386471618,9.4947955739,10.650943986,11.8070923981,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,12.9632408102,..,..
Tanzania,TZA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,1.43044680120711,1.47342192224391,1.51735620150323,1.57507095896928,2.27790955498345,3.03221320781846,3.84023410327136,5.47457369665052,7.01043437530185,7.48366641360727,7.75774251222285,8.03601984492205,8.31895877725213,8.60599303483947,8.89653747874422,9.19061761742038,9.48783390188552,9.78841743740126,10.092173476307,10.3986792496063,10.7083821320859,11.0206317201292,11.3356525332316
Tanzania,TZA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14114640651.4379,14284835102.5658,14508773000.5503,15026723409.8696,15709592840.2278,16263399690.2696,16866529754.1091,17686894781.3132,18486481203.1781,19608760036.0481,20999647619.266,22400909970.0559,24081832736.0522,25882267435.0016,27572954444.2172,29439239572.2672,31113277454.4843,32752668789.8946,34828049320.6287,37500111399.4411,39187673997.6272,41845219654.6812,44662433111.6494,47413919817.124,50669888784.2555,54078588995.422,57054358529.8858,60363511324.6004,61565931105.4141,64226431583.1539,67153889893.3122
Thailand,THA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,160000000,..,61300000,..,65700000,8800000,240000000,..,34300000,..,241600000,18800000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,23.0139351833,..,..
Thailand,THA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,169012952179.513,182959758879.242,197591095927.872,213636116013.334,225710710647.58,219495596601.21,202739225305.456,212009086618.729,221454615181.944,229082063572.247,243168402250.2,260650370324.981,277043563911.345,288645146658.334,302984491694.587,319452158416.903,324964940636.733,322720673508.111,346967938038.265,349882927003.633,375224234353.836,385308369004.167,389101609925.933,401296238228.084,415081396923.293,432422173710.333,450682801200.339,460212749509.626,432291982699.041,438742190776.161,450139151522.559
Timor-Leste,TLS,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,28.2682103232,..,..
Timor-Leste,TLS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,832683747.800834,968839039.26555,903891443.336976,884166144.573513,887702844.351805,914197042.69094,876567845.049834,966550939.408986,1076687532.50476,1185938525.65605,1296604518.71863,1373863213.87545,1440641509.68926,1485364306.88568,1551797202.72115,1595205100,1648934396.63183,1597082499.88231,1586017900.57593,1957336677.29875,2582939038.08107,2720236129.47421,2161456464.50291
Togo,TGO,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,1.8442039583,1.9362386663,2.0282733743,2.1203080823,2.2123427903,2.3043774983,2.3964122063,2.4884469143,2.5804816223,2.5754119138,2.5703422053,2.8441064639,3.1178707224,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,3.391634981,..,..
Togo,TGO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,7.44596842465642,7.56511196674744,7.68563842022978,7.80732407835564,7.93017508647132,8.05396654706982,8.17893108732728,8.30507454514135,8.43263063930142,8.56068225190269,8.69015617114663,13.0996918887012,15.1638362286742,15.6048440091922,16.0505729222898,16.5010926705837,16.9574573062902,17.4195283838883,17.8874097421064,18.3612042228307,18.8410171736911,19.1294351424735,19.4177904317129
Togo,TGO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2682710274.69758,2277732959.68347,2618992349.49522,2824474097.68677,3074050606.43566,3516018468.83374,3435154383.94789,3520406377.19516,3492824711.16778,3521585983.26653,3656343787.66304,3902056358.00864,3863868285.06533,3683568623.14184,3781188057.63199,3736754545.74649,3887556703.92707,4099577204.23862,4339580912.69026,4592285655.34914,4881723433.01638,5166047983.03568,5457063875.62041,5755457836.01866,5998044375.63751,6238440751.66252,6537585422.69191,6859419849.24811,7007740163.71941,7427613761.20343,7859198717.6575
Tonga,TON,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,29.2411472265543,29.248958960807,29.2565021431517,29.2643153175972,29.2721272419265,29.2939666279201,29.3160963190819,29.3420394167947,29.3709959700068,29.3999929229053,29.4290345816185,29.4581177842193,29.4703462608538,29.4702871247322,29.4699143596053,29.469770409254,29.4695858367145,29.4693599721039,29.4732143262293,29.4808949553779,29.4929646634957,29.5086204719966,29.5287016952487
Tonga,TON,GDP (constant 2015 US$),NY.GDP.MKTP.KD,278575390.346384,288988692.720657,303300919.343114,325680086.337763,331560341.964003,335616815.699138,343868824.70636,356629387.474147,359753425.470188,373240314.069021,391335052.323556,400367243.363995,390715587.789181,391032199.843389,390450987.870521,391509482.112679,410106846.731645,388784944.601405,391908793.462408,418630217.235147,422075973.931432,423394150.581252,431941210.248309,437003078.563584,465718553.045708,481191737.817353,482352506.831502,485760247.385077,488133892.116442,475112890.400839,..
